"SID","UID","Latitude","Longitude","CollectionDate","VolumeFilteredML","DeploymentDuration","ClientSampleID","EnvironmentType","TICI","TICIVersion","TICINoSeqs","TICIQuantile","Report","Region","District"
19115,"401778",-44.294941,169.182979,"2022-05-20","","20","Makarora 001","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f6c1f569992ad59f.html","Otago","Queenstown-Lakes"
19114,"401779",-44.294941,169.182979,"2022-05-20","","20","Makarora 001","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f6c1f569992ad59f.html","Otago","Queenstown-Lakes"
49389,"401780",-44.78659,168.39624,"2023-05-24","","24","Lower Rees","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/26e3190e54fc076b.html","Otago","Queenstown-Lakes"
49390,"401781",-44.78659,168.39624,"2023-05-24","","24","Lower Rees","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/26e3190e54fc076b.html","Otago","Queenstown-Lakes"
20870,"401782",-44.2255874377276,169.225906300553,"2022-06-15","","15 days, 19 hours","Makarora 004","River/Stream",118.44,"Riverine V1",320,0.82,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b412dceff658d0f8.html","Otago","Queenstown-Lakes"
19108,"401783",-44.266091,169.179036,"2022-05-20","","19","Wilkin 001","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/32d4dfac102da9e2.html","Otago","Queenstown-Lakes"
58555,"401784",-45.9505301,169.8637062,"2023-12-11","","24","Big Cutting Stream","River/Stream",118.4,"Riverine V1",324,0.82,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/a090ccf5636c801e.html","Otago","Clutha"
69133,"401785",-45.88259,169.618027,"2024-04-03","","24","Bowlers Creek","River/Stream",102.17,"Riverine V1",396,0.53,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/32002855980d4b79.html","Otago","Clutha"
16740,"401936",-41.2718563,173.2902858,"2022-03-30","","24","Site 1 / 2","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/940ebdc554c994bc.html","Nelson","Nelson"
16741,"401937",-41.2718563,173.2902858,"2022-03-30","","24","Site 1 / 2","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/940ebdc554c994bc.html","Nelson","Nelson"
16742,"401938",-41.2718563,173.2902858,"2022-03-30","","24","Site 1 / 2","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/940ebdc554c994bc.html","Nelson","Nelson"
16743,"401939",-41.2718563,173.2902858,"2022-03-30","","24","Site 1 / 2","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/940ebdc554c994bc.html","Nelson","Nelson"
16744,"401940",-41.2718563,173.2902858,"2022-03-30","","24","Site 1 / 2","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/940ebdc554c994bc.html","Nelson","Nelson"
16736,"401941",-41.2718563,173.2902858,"2022-03-30","","24","Site 1 / 2","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/940ebdc554c994bc.html","Nelson","Nelson"
16745,"401942",-41.2768356,173.30027,"2022-03-30","","24","Site 3","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/262de9a9374bf7f0.html","Nelson","Nelson"
16746,"401943",-41.2768356,173.30027,"2022-03-30","","24","Site 3","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/262de9a9374bf7f0.html","Nelson","Nelson"
16747,"401944",-41.2768356,173.30027,"2022-03-30","","24","Site 3","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/262de9a9374bf7f0.html","Nelson","Nelson"
16748,"401945",-41.2768356,173.30027,"2022-03-30","","24","Site 3","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/262de9a9374bf7f0.html","Nelson","Nelson"
16749,"401946",-41.2768356,173.30027,"2022-03-30","","24","Site 3","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/262de9a9374bf7f0.html","Nelson","Nelson"
16737,"401947",-41.2768356,173.30027,"2022-03-30","","24","Site 3","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/262de9a9374bf7f0.html","Nelson","Nelson"
21713,"401948",-44.76435237,169.9131799,"2022-06-02","","24","Kirkwoods Creek","River/Stream",120.6,"Riverine V1",367,0.87,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/8734f78b1c594717.html","Otago","Central Otago"
21716,"401949",-44.80735341,169.9251855,"2022-06-02","","24","Main stem Middle (Manuherikia at Home Hills Runs Road)","River/Stream",119.55,"Riverine V1",374,0.85,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/8b820e128ee07931.html","Otago","Central Otago"
21709,"401950",-44.72235135,169.8958095,"2022-06-02","","24","East Top #1","River/Stream",121.29,"Riverine V1",291,0.88,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/d7ce45612237be1b.html","Otago","Central Otago"
21719,"401951",-44.81080694,169.9282424,"2022-06-02","","24","Healeys Creek (Healeys Creek at Home Hills Runs Road)","River/Stream",117.38,"Riverine V1",409,0.79,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/069744067aa95467.html","Otago","Central Otago"
21708,"401952",-44.72235135,169.8958095,"2022-06-02","","24","East Top #1","River/Stream",119.92,"Riverine V1",358,0.86,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/d7ce45612237be1b.html","Otago","Central Otago"
21718,"401953",-44.81080689,169.9282407,"2022-06-02","","24","Healeys Creek (Healeys Creek at Home Hills Runs Road)","River/Stream",117.48,"Riverine V1",410,0.79,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/2816389b12820168.html","Otago","Central Otago"
21684,"401954",-45.15535795,170.6557591,"2022-06-08","","24","Kauru at Mackerras Creek","River/Stream",120.43,"Riverine V1",308,0.86,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/85be0ba9aabaf630.html","Otago","Waitaki"
21711,"401955",-44.73835176,169.8964967,"2022-06-02","","24","East Bottom #2","River/Stream",119.28,"Riverine V1",369,0.84,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/dc0ad5241239a46e.html","Otago","Central Otago"
21715,"401956",-44.77635267,169.9162506,"2022-06-02","","24","Main stem at Crossing (Manuherikia at crossing)","River/Stream",117.34,"Riverine V1",418,0.79,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/ab82ddf5c5dcd65e.html","Otago","Central Otago"
21720,"401957",-44.85335452,169.915394,"2022-06-02","","24","Manuherikia at Falls Dam","River/Stream",116.78,"Riverine V1",405,0.78,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/4ed292e5225ec19d.html","Otago","Central Otago"
21692,"401958",-44.69735248,169.1781316,"2022-05-19","","23","Cardrona at SH84","River/Stream",104.45,"Riverine V1",468,0.55,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/286759d0950c07cb.html","Otago","Queenstown-Lakes"
21721,"401959",-44.85335452,169.915394,"2022-06-02","","24","Manuherikia at Falls Dam","River/Stream",116.18,"Riverine V1",435,0.78,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/4ed292e5225ec19d.html","Otago","Central Otago"
21685,"401960",-45.15535795,170.6557591,"2022-06-08","","24","Kauru at Mackerras Creek","River/Stream",119.27,"Riverine V1",345,0.84,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/85be0ba9aabaf630.html","Otago","Waitaki"
21688,"401961",-44.71527884,169.1594507,"2022-05-19","","24","Cardrona at Ballantyne Road","River/Stream",108.41,"Riverine V1",433,0.61,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/ed631ad99a882a29.html","Otago","Queenstown-Lakes"
21710,"401962",-44.73835176,169.8964967,"2022-06-02","","24","East Bottom #2","River/Stream",119.07,"Riverine V1",374,0.84,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/dc0ad5241239a46e.html","Otago","Central Otago"
21690,"401963",-44.70635268,169.1644629,"2022-05-19","","23","Cardrona #4","River/Stream",106.33,"Riverine V1",510,0.58,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/02f6a87cef20b9f8.html","Otago","Queenstown-Lakes"
21693,"401964",-44.69735248,169.1781316,"2022-05-19","","23","Cardrona at SH84","River/Stream",104.55,"Riverine V1",470,0.55,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/286759d0950c07cb.html","Otago","Queenstown-Lakes"
21677,"401965",-45.11735677,170.8270839,"2022-04-14","","24","Kakanui at Gemmells Crossing","River/Stream",96.83,"Riverine V1",590,0.44,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/58e7af64ecfa8574.html","Otago","Waitaki"
21691,"401966",-44.70635268,169.1644629,"2022-05-19","","23","Cardrona #4","River/Stream",106.14,"Riverine V1",464,0.57,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/02f6a87cef20b9f8.html","Otago","Queenstown-Lakes"
21717,"401967",-44.80735341,169.9251855,"2022-06-02","","24","Main stem Middle (Manuherikia at Home Hills Runs Road)","River/Stream",120.61,"Riverine V1",408,0.87,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/8b820e128ee07931.html","Otago","Central Otago"
21701,"401968",-44.93835697,169.76497,"2022-05-19","","23","Dunstan Creek at Beattie Road","River/Stream",110.03,"Riverine V1",613,0.65,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/5a15cbe35bc21f8e.html","Otago","Central Otago"
21699,"401969",-44.87235536,169.7916418,"2022-05-19","","24","Dunstan Creek at Saint Bathans Loop Road","River/Stream",113.55,"Riverine V1",427,0.74,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/92c8279f4ad0599b.html","Otago","Central Otago"
21700,"401970",-44.93835697,169.76497,"2022-05-19","","23","Dunstan Creek at Beattie Road","River/Stream",110.45,"Riverine V1",598,0.66,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/5a15cbe35bc21f8e.html","Otago","Central Otago"
21697,"401971",-44.8483548,169.7888088,"2022-05-19","","24","Dunstan Creek #2","River/Stream",113.09,"Riverine V1",433,0.73,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/3849c8ee56ae3955.html","Otago","Central Otago"
21702,"401972",-44.98835813,169.7601413,"2022-05-19","","23","Dunstan Creek at Confluence","River/Stream",110.36,"Riverine V1",584,0.66,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/cc29259d82c47a52.html","Otago","Central Otago"
21707,"401973",-44.75014648,169.8932675,"2022-06-02","","24","West Bottom #2","River/Stream",118.63,"Riverine V1",394,0.83,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/942906e6e29adb2a.html","Otago","Central Otago"
21703,"401974",-44.98835813,169.7601413,"2022-05-19","","23","Dunstan Creek at Confluence","River/Stream",109.98,"Riverine V1",637,0.65,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/cc29259d82c47a52.html","Otago","Central Otago"
21714,"401975",-44.77635267,169.9162506,"2022-06-02","","24","Main stem at Crossing (Manuherikia at crossing)","River/Stream",117.3,"Riverine V1",441,0.79,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/ab82ddf5c5dcd65e.html","Otago","Central Otago"
21704,"401976",-44.74135191,169.8732966,"2022-06-02","","24","West Top #1","River/Stream",122.26,"Riverine V1",317,0.89,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/1d6bc2c88f03d8ba.html","Otago","Central Otago"
21712,"401977",-44.76435237,169.9131799,"2022-06-02","","24","Kirkwoods Creek","River/Stream",120.2,"Riverine V1",410,0.86,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/8734f78b1c594717.html","Otago","Central Otago"
21698,"401978",-44.87235536,169.7916418,"2022-05-19","","24","Dunstan Creek at Saint Bathans Loop Road","River/Stream",112.15,"Riverine V1",487,0.72,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/92c8279f4ad0599b.html","Otago","Central Otago"
21696,"401979",-44.8483548,169.7888088,"2022-05-19","","24","Dunstan Creek #2","River/Stream",114.56,"Riverine V1",351,0.76,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/3849c8ee56ae3955.html","Otago","Central Otago"
21706,"401980",-44.75014648,169.8932675,"2022-06-02","","24","West Bottom #2","River/Stream",119,"Riverine V1",405,0.84,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/942906e6e29adb2a.html","Otago","Central Otago"
21689,"401981",-44.71527884,169.1594507,"2022-05-19","","24","Cardrona at Ballantyne Road","River/Stream",105.61,"Riverine V1",517,0.57,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/ed631ad99a882a29.html","Otago","Queenstown-Lakes"
21668,"401982",-45.15935757,170.8040841,"2022-04-14","","24","Island Stream at Wairoa Road","River/Stream",83.58,"Riverine V1",307,0.21,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b78bd16c0c93aa50.html","Otago","Waitaki"
21673,"401984",-45.03035535,170.7520829,"2022-04-14","","24","Kakanui at Clifton Falls Bridge","River/Stream",103.64,"Riverine V1",550,0.54,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/ab74b6839785dd7d.html","Otago","Waitaki"
21675,"401985",-45.08235615,170.8140835,"2022-04-14","","24","Kakanui at Robbs Crossing","River/Stream",99.93,"Riverine V1",478,0.51,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/eda3f499321d5a87.html","Otago","Waitaki"
21669,"401986",-45.15935757,170.8040841,"2022-04-14","","24","Island Stream at Wairoa Road","River/Stream",85.19,"Riverine V1",402,0.22,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b78bd16c0c93aa50.html","Otago","Waitaki"
21678,"401987",-45.15235739,170.8420842,"2022-04-14","","23","Kakanui at Mill Dam","River/Stream",96.26,"Riverine V1",632,0.43,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/ea66ea02bd9b1fbc.html","Otago","Waitaki"
21666,"401988",-45.25535928,170.7970848,"2022-04-14","","25","North Branch Waianakarua at SH1","River/Stream",106.96,"Riverine V1",571,0.58,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/3f1232e92d58a60f.html","Otago","Waitaki"
21667,"401989",-45.25535928,170.7970848,"2022-04-14","","25","North Branch Waianakarua at SH1","River/Stream",107.31,"Riverine V1",581,0.59,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/3f1232e92d58a60f.html","Otago","Waitaki"
21672,"401991",-45.03035535,170.7520829,"2022-04-14","","24","Kakanui at Clifton Falls Bridge","River/Stream",104.69,"Riverine V1",509,0.55,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/ab74b6839785dd7d.html","Otago","Waitaki"
21705,"401993",-44.74135191,169.8732966,"2022-06-02","","24","West Top #1","River/Stream",121.88,"Riverine V1",315,0.89,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/1d6bc2c88f03d8ba.html","Otago","Central Otago"
21687,"401994",-44.73035325,169.1469512,"2022-05-19","","24","Cardrona #2","River/Stream",106.78,"Riverine V1",544,0.58,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/be3e3ee374a3590d.html","Otago","Queenstown-Lakes"
21680,"401995",-45.1073568,170.7430836,"2022-04-14","","25","Kauru at Kauru Hill Road","River/Stream",109.72,"Riverine V1",506,0.64,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b87e547a03d6b57a.html","Otago","Waitaki"
21671,"401996",-45.01035535,170.6410824,"2022-04-14","","24","Kakanui at Mole Hill Road","River/Stream",114.09,"Riverine V1",526,0.75,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/c6890da98da5bd37.html","Otago","Waitaki"
21686,"401997",-44.73035325,169.1469512,"2022-05-19","","24","Cardrona #2","River/Stream",107.83,"Riverine V1",495,0.59,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/be3e3ee374a3590d.html","Otago","Queenstown-Lakes"
21670,"401998",-45.01035535,170.6410824,"2022-04-14","","24","Kakanui at Mole Hill Road","River/Stream",115.58,"Riverine V1",410,0.77,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/c6890da98da5bd37.html","Otago","Waitaki"
21681,"401999",-45.1073568,170.7430836,"2022-04-14","","25","Kauru at Kauru Hill Road","River/Stream",110.53,"Riverine V1",370,0.66,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b87e547a03d6b57a.html","Otago","Waitaki"
21695,"402000",-44.82435427,169.7808229,"2022-05-19","","24","Dunstan Creek #1","River/Stream",114.5,"Riverine V1",437,0.76,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/83f982694385282e.html","Otago","Central Otago"
21683,"402001",-45.07835611,170.7940834,"2022-04-14","","25","Kauru at Kakanui Valley Road","River/Stream",102.63,"Riverine V1",482,0.53,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/993181188bebeae6.html","Otago","Waitaki"
21694,"402002",-44.82435427,169.7808229,"2022-05-19","","24","Dunstan Creek #1","River/Stream",115.55,"Riverine V1",393,0.77,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/83f982694385282e.html","Otago","Central Otago"
21682,"402003",-45.07835611,170.7940834,"2022-04-14","","25","Kauru at Kakanui Valley Road","River/Stream",105.77,"Riverine V1",385,0.57,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/993181188bebeae6.html","Otago","Waitaki"
21674,"402004",-45.08235615,170.8140835,"2022-04-14","","24","Kakanui at Robbs Crossing","River/Stream",99.99,"Riverine V1",450,0.51,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/eda3f499321d5a87.html","Otago","Waitaki"
21679,"402005",-45.15235739,170.8420842,"2022-04-14","","23","Kakanui at Mill Dam","River/Stream",95.95,"Riverine V1",628,0.42,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/ea66ea02bd9b1fbc.html","Otago","Waitaki"
21676,"402006",-45.11735677,170.8270839,"2022-04-14","","24","Kakanui at Gemmells Crossing","River/Stream",97.15,"Riverine V1",526,0.45,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/58e7af64ecfa8574.html","Otago","Waitaki"
20775,"402059",-45.538031,169.319224,"2022-05-24","","24","Teviot","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/25cf494d077b71f7.html","Otago","Central Otago"
20783,"402060",-45.755876,169.512285,"2022-05-24","","24","Talla Burn","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/a73f1fb175857109.html","Otago","Central Otago"
20797,"402061",-45.812395,169.527714,"2022-05-24","","24","Beaumont","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/4a105251e8ea8b77.html","Otago","Central Otago"
20803,"402062",-45.772067,169.518012,"2022-05-24","","24","Canadian","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/c570dd82bc4aa2c2.html","Otago","Central Otago"
20786,"402063",-45.642563,169.375165,"2022-05-24","","See note","Benger","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/82243ce9714a05b2.html","Otago","Central Otago"
